"submission_date","reviewer_id","product_id","product_name","product_brand","site_category_lv1","site_category_lv2","review_title","overall_rating","recommend_to_a_friend","review_text","reviewer_birth_year","reviewer_gender","reviewer_state",,,,,
"2018-01-06 03:39:10","335d2aca0a871710ff1b846c2ed1c9c82979b79bb71db76e3ec09ac940885de5",272828,"Mini Processador  HC31 - Black & Decker","black & decker","Eletroportáteis","Mixer e Processador de Alimentos","Excelente custo benefício.",5,"Yes","Excelente produto. entrega super rápida. Recomendo.",1974,"M","RJ",,,,,
"2018-01-06 04:10:04","f22837b0f1f89889b9d997ecc7eff6ba6ff015ee54dda982e00c5e31a74b872e",132276480,"Smartphone Samsung Galaxy J5 Prime Dual Chip Android 6.0 Tela 5"" Quad-Core 1.4 GHz 32GB 4G Wi-Fi Câmera 13MP com Leitor de Digital - Dourado","null","Celulares e Smartphones","Smartphone","Ótimo produto!",5,"Yes","Comprei para a minha esposa, ela adorou! Boa memória e a bateria dura bastante. Entrega muito ágil também, parabéns para Americanas e para Samsung!",1984,"M","SP",,,,,
"2018-01-06 04:10:50","a454c9697bcf67dccac090b8d1293baf73396ed9aef35b9ca29c1a92f5ec41a2",27631983,"Trava Antifurto Para Roda Porca Parafuso Mcgard Hyundai Hb20","null","Automotivo","Autopeças","Trava antifurto",5,"Yes","Produto de exelente qualidade que deu mais segurança as rodas do meu veiculo,e sem falar que chegou antes do prazo,valeu amaricanas",1963,"M","MG",,,,,
"2018-01-06 04:11:08","f5f45eae3af594bad528b82e23b283d3074922d121a0cc237ea624898eed2f9c",22029610,"Futon Colchonete Dobrável De Espuma Solteiro Azul","null","Móveis","Sofá","Muito bom!",4,"Yes","Produto bem denso, pesado, muito confortável! Vale a pena a compra!! Recomendo.",1994,"F","SP",,,,,
"2018-01-06 04:26:09","96c4e0cb039c71afacb61fd59064cb51908b29441f851df2bb9a341318a2b411",15864249,"Painel Plafon Luminária Led Embutir 25w Branco Frio- Bivolt- Embralumi","null","Decoração","Luminária","Ótima escolha",5,"Yes","Material chegou em ótimas condições embalagem e tempo de chegada também ótimo",1977,"F","SP",,,,,
"2018-01-06 04:26:14","4754014cbd52c417764abaf2841a7dd47788793aeea123eeff5679e608e41e85",24277825,"Roçadeira / Cortador De Grama A Gasolina 43cc - Profissional","null","Ferramentas e Jardim","Cortadores de Grama e Aparadores","Ótimo produto!!",4,"Yes","Produto atende as  expectativas. Ótimo para matos altos e pequenos arbustos. Consome muita gasolina! Entrega da APEIROS, foi muito rápida.",1978,"M","RJ",,,,,
"2018-01-06 04:31:21","531df24b3bf0466c4bea7bd7afe9dc089d287943179342d1901f56917f0c6584",129679157,"Monitor LCD LED 21,5"" Dell SE2216H Full HD Preto","dell","Informática e Acessórios","Monitor","Não entregaram",1,"No","Comprei o monitor e não entregaram . Loja não deu satisfação sobre o motivo.",1978,"M","MG",,,,,
"2018-01-06 04:32:17","6ecd0ef241be258d801536ee28c4d333b78d253d4366ab6567ea47226ac82719",15848739,"Roteador Wireless 3g 4g 300mbps N 300 L1-Rw332m Branco Link One","null","Informática e Acessórios","Equipamento de Rede / Wireless","Excelente produto!",5,"Yes","Chegou antes do prazo entrega super rápida, produto veio em perfeito estado e é um ótimo roteador cumpre tudo oque promete.",1999,"M","MG",,,,,
"2018-01-06 04:34:36","9a4a5088b4b3edaa5067639813fc1e59b451486ac555b8939b7ccdd850225594",29580012,"Kit body carter's unicórnios","null","Moda","Infantil","Ótimo produto",5,"Yes","Entrega super rápida. Embalado com carinho e veio um brinde",1985,"F","RJ",,,,,
"2018-01-06 04:39:47","e17ea20990cc6bcb2f8d09f085e7c782d39d01deef30635daa5a70eb7f1139bc",120742578,"Fogão de Piso Brastemp BFD5Q 5 Bocas Duplo Forno Quadrichama Branco","brastemp","Eletrodomésticos","Fogão","Fornos",3,"No","O forno a faz é extremamente  baixo...dificil de acessar,tem que sentar no chão...o forno eletrico  é pequeno. Os demais ok.",1968,"F","SP",,,,,
"2018-01-06 04:41:01","ed7c1a1f4b49c9591c6fb4234f16603d1c6203125230d5b936d135f87651ea2c",116395198,"Cafeteira Elétrica Cadence Single CAF112 com 2 Xícaras - Roxo","cadence","Eletroportáteis","Cafeteira","Linda amei",4,"Yes","Prática e rápida ,ótimo custo benéfico,superou expectativa.",1991,"F","SP",,,,,
"2018-01-06 04:42:29","747bace82de4d122efea055f7e3c29f4f1c21e4e99ebf2d4cf99a3fa2aeb6c24",122156345,"Cafeteira Expresso Arno Nescafé Dolce Gusto Mini Me 15 Bar Automática - Vermelha","arno","Eletroportáteis","Cafeteira","Tive um problema",2,"No","Tive um problema com o produto com uma semana de uso. Vou procurar a assistência  e espero q resolva.",1972,"M","SP",,,,,
"2018-01-06 04:46:25","08f4504ae3e7f4bfc7de624695c15394c18ac412ab01063b252ce0c69aec8f15",24790371,"Smartphone Xiaomi Redmi Note 4 Dual Chip Android 6.0 Tela 5.5 32gb 4g Câmera 13mp - Preto","null","Celulares e Smartphones","Celular Básico","Ótimo",4,"Yes","Produto ótimo, entregue antes da data prevista.           Produto original, vale a pena comprar.",1987,"M","SP",,,,,
"2018-01-06 04:48:28","65db9f7f41c1eb5739675ae0621fee0ce3e966119259269df01703b755ab5453",352748,"Secador Taiff Fox Íon Prata 2000W","taiff","Beleza e Perfumaria","Cabelo","chegou antes da data prevista",4,"Yes","muito bom produto profissional e de alta qualidade.",1991,"F","SP",,,,,
"2018-01-06 04:58:01","18dc8cfd6d3db39731f98951181ebb4cc369ebad28601e2b7cb492015ff4f88e",124488474,"HD Externo Portátil Seagate Expansion 1TB USB 3.0","seagate","Informática e Acessórios","HD Externo","Produto Ótimo",4,"Yes","Peduto bom.. Chegou no prazo e bem embalado! Recomendo.",1994,"M","SP",,,,,
"2018-01-06 04:58:10","1d9d767606755a3419778770278dcdda22fbfc95f8bf9d817169b871c61fa188",132438303,"Carrinho de Bebê Umbrella Deluxe Plus Preto Original - Cosco","null","Bebês","Passeio","Ótimo",4,"Yes","Ótimo o carrinho, fácil de montar e desmontar, super leve e um designer de alumínio que além de deixar bonito é muito fácil para limpar.",1989,"M","SP",,,,,
"2018-01-06 05:01:17","002d81f1b1ad134ea8b5d2ed24a835bbdfa190cf7374a6d0660d1fd372a68e3a",132444092,"Smartphone Motorola Moto G 5S Dual Chip Android 7.1.1 Nougat Tela 5.2"" Snapdragon 430 32GB 4G Câmera 16MP - Platinum","null","Celulares e Smartphones","Smartphone","Muito bom o celular",5,"Yes","Rápido e com ótima bateria. A entrega foi bem rápida. Satisfeito.",1981,"M","RS",,,,,
"2018-01-06 05:01:40","bd7381e8f506b18fdaf9fb9f3d270a04c918054e8f01108fa260d95a1d8b9b32",21189311,"Adaptador Wireless Usb Wi-Fi Internet 900 Mbps","null","Informática e Acessórios","Equipamento de Rede / Wireless","Parou de funcionar",1,"No","O dispositivo começou bem, nos primeiros 06 dias, depois parou de funcionar, pelo valor gasto com ele achei mais fácil comprar outro de melhor qualidade do que pedir devolução",1978,"M","SP",,,,,
"2018-01-06 05:06:56","519efc858bf37279df432f8621887c4b1ac3d3576cb59351b49f2da004e22492",22530642,"Patinete De Alumínio Sâmia","null","Brinquedos","Patinete Infantil","A foto da propaganda não condiz 100% com o produto recebido.",3,"Yes","A foto da propaganda não condiz 100% com o produto recebido, O freio não é de alumínio conforme a foto demonstra, a peça inteira é de plástico, o fabricante substituiu uma peça importante e imprescindível para a durabilidade do brinquedo.",1974,"M","SP",,,,,
"2018-01-06 05:08:47","39e7abf912aad64fedb71ec7098fda80e1df52972818d4a0cd5f6f240a68b2f8",16022206,"Salvatore Escova Progressiva Blue Gold Sem Formol 2x500ml - Fab Salvatore Cosméticos","null","Beleza e Perfumaria","Cabelo","Muito bom",5,"Yes","Já tinha usado outras vezes, amei a entrega chegou antes do prazo. Meu cabelo está extremamente liso.",1980,"F","PE",,,,,
"2018-01-06 05:09:03","faa89ba692fe7cb40c16830938cda631443c0b0478b188d65ec311764cc7be94",120619570,"Moto Elétrica Infantil 251 Viper Vermelho 6V - Homeplay","homeplay","Brinquedos","Mini Veículos","Gostei muito do produto!",4,"Yes","Gostei muito do produto, é de qualidade e tem bom preço.",1981,"F","RJ",,,,,
"2018-01-06 05:09:29","72d35f5de1ab9d98498cdd95b9368a81f6ac71999eba275852ceed778148dc3f",28477889,"Painel Para TV Jet Plus - Branco - Lojas RPM","null","Móveis","Rack, Estante e Painel","qualidade otima",5,"Yes","produto de excelente qualidade, superrecomendo, atingindo meus objetivos,",1951,"M","CE",,,,,
"2018-01-06 05:10:48","8d22a242ea2270fed353f6037e69695f28ce10b841753c87b375f2ac07fbf58b",29321469,"Capa Transparente + Película de vidro + Cabo Type C Preto para Moto X4","null","Celulares e Smartphones","Acessórios para Celular","Ruim",1,"No","Película que não cobre a tela do x4 . Capa regular não traz uma real proteção para a câmera do x4.",1978,"M","RS",,,,,
"2018-01-06 05:11:35","d713caafdd305e60a726c1aae75336dc5d6846f3d990b537477f66a23125b345",128860721,"Depilador Elétrico Philips Satinelle HP6423/31 Bivolt","philips","Beleza e Perfumaria","Depilação","Muito bom!",4,"Yes","O produto é de excelente qualidade. Realmente remove até mesmo, os  pelinhos mais curto. Dói muito, na primeira vez. Com o tempo os pelos ficam mais finos e com isso diminui a dor. Estou satisfeita com a compra. As lojas Americanas, entregou o produto no prazo, estando o produto bem embalado. Tudo certinho! Super recomendo comprar nas lojas Americanas!","null","F","SC",,,,,
"2018-01-06 05:12:28","2c6e73a24ec178ccf932dafe40041347393306c235a293087f3653da6e2bce08",122156345,"Cafeteira Expresso Arno Nescafé Dolce Gusto Mini Me 15 Bar Automática - Vermelha","arno","Eletroportáteis","Cafeteira","Promoção enganosa",1,"No","A Nescafé fez uma promoção de Natal onde na compra de uma cafeteria mini o cliente levaria R$150,00 em cápsulas só que poderia se cadastrar na promoção até o dia 31/12/2017 só que a entrega demora e eu acabei perdendo a promoção, as Americanas deveria buscar junto a Nescafé aceitar o cadastro pela compra do produto dentro do mês e não pela data de cadastro, por isso estou devolvendo minha cafeteira, propaganda enganosa",1967,"M","RJ",,,,,
"2018-01-06 05:15:06","8d22a242ea2270fed353f6037e69695f28ce10b841753c87b375f2ac07fbf58b",132569282,"Smartphone Motorola Moto X4 Dual Cam Android 7.0 Tela 5.2"" Octa-Core 32GB Wi-Fi 4G Câmera 12MP - Azul Topázio","null","Celulares e Smartphones","Smartphone","Bom aparelho",3,"Yes","Bom desempenho e um acabamento Premium além de ser MOTO .",1978,"M","RS",,,,,
"2018-01-06 05:16:39","93002afb7f1f1dcabc462a497f7c643ede6cda778b4870e11e6d1dee504e6119",25512816,"Patins Hondar Tradicional Clássico Quad Branco Abec 7 Base Pu","null","Esporte e Lazer","Patins","Gostei muito do produto!!!",5,"Yes","Tudo dói excelente, desde a compra até a entrega!!! Recomendo!!!",1972,"M","RS",,,,,
"2018-01-06 05:20:37","f349c341ae15f4d030083aa04b4d0cd434a4d29238a982dc041bdde9b517950f",24277816,"Mop Esfregao Limpeza Pratica C/ Cesto Inox 2 Refis Uitech","null","Utilidades Domésticas","Material de Limpeza","SATISFEITO COM O PRODUTO",5,"Yes","PRODUTO FÁCIL DE MONTAR E USAR, PRÁTICO E EFICIENTE. AGILIZA BEM NAS LIMPEZAS DIÁRIAS.",1982,"M","MG",,,,,
"2018-01-06 05:24:41","3774cd6bf6a66e299a2f288ec4d953a814aa80d41e2b7cc2201c51a0a7c9680b",7294139,"Livro - Ganhei um Dinheirinho - O que posso fazer com ele?","null","Livros","Didáticos e Educação","Muito bom",5,"Yes","Chegou antes do previsto. Em perfeito estado................",1988,"F","BA",,,,,
"2018-01-06 05:24:55","2d4ac8e8213df713aade5f4377b9b17bf9ae41b52115e3bec0d8619666fb87bb",27682595,"Fogão De Embutir Electrolux 4 Bocas 52ers Com Timer Digital Inox Bivolt","null","Eletrodomésticos","Fogão","Instalação conplicada..",3,"Yes","Assin como una das consumidoras coloca abaixo, estou devolvendo o produto por falta de informações com relação à instalação. Eles somente informam os detalhes somente após a compra e as medidas tem que ser exatas!! Não pode sobrar 1cm. Electrolux, Informem na descrição do produto, assim evitamos transtorno.",1983,"M","SP",,,,,
"2018-01-06 05:27:57","3774cd6bf6a66e299a2f288ec4d953a814aa80d41e2b7cc2201c51a0a7c9680b",116694905,"Livro - Olha o Bicho: Aquarelas de Rubens Matuch","null","Livros","Didáticos e Educação","Muito bom",5,"Yes","Chegou antes do previsto. Em perfeito estado.......",1988,"F","BA",,,,,
"2018-01-06 05:29:31","7cfd6818a91c9b560355491b0ef33563a17ce8e56fd0674a5a5efbc470db7199",26994359,"Bingo M2 Smartband Pulseira Inteligente","null","Celulares e Smartphones","Acessórios para Celular","Avaliação pulseira inteligente",1,"No","Apagou o visor do produto em menos de um mês de uso. Solicitei devolução. Ainda não veio a resposta. Se não puder devolver, quero saber o tempo de garantia.",1965,"F","SP",,,,,
"2018-01-06 05:33:20","3774cd6bf6a66e299a2f288ec4d953a814aa80d41e2b7cc2201c51a0a7c9680b",110003481,"Bicicleta Caloi Shok 21 marchas Aro 24 MTB - Preto","caloi","Esporte e Lazer","Bicicleta","Produto é bom, a entrega foi pessima",2,"Yes","Comprei o produto para ser entregue dia 22/12, pois era um presente de papai noel. Dia 19/12 a transportadora informou que houve uma tentativa de entrega e que não havia ninguém em casa. Sendo que tinha. Tentei contato via telefone e internet inúmeras vezes, sem sucesso. Haviam inúmeras reclamações da transportadora na internet sobre o mesmo problema. Abri um chamado no reclame aqui e me deram o prazo de resposta depois do Natal. O que não adiantaria nada. O produto chegou antes do Natal, porém o atendimento e prestação de serviço foi péssima e fez com que eu ficasse muito insatisfeita, preocupada com o presente, corresse em shopping para procurar outra (plano B).",1988,"F","BA",,,,,
"2018-01-06 05:34:34","33ba791df24e1a26af0bf8cb859bafc32d5b91d64fa9c6ab408151ceee54b158",127743039,"Jogo de Panelas Tramontina Paris 7 Peças Cereja Alumínio","tramontina","Utilidades Domésticas","Panelas","Produto de ótima qualidade",5,"Yes","Fiquei muito satisfeito com o produto, pois o mesmo é de excelente qualidade. Recomendo a todos do ML",1981,"M","SP",,,,,
"2018-01-06 05:35:31","2440bbb22625b7005d268127554fead49eab6f086bb418bb1d7f15233c0f58a1",132444771,"Smartphone Motorola Moto G 5s Plus Dual Chip Android 7.1.1 Nougat Tela 5.5"" Snapdragon 625 32GB 4G 13MP Câmera Dual Cam - Ouro rosa","null","Celulares e Smartphones","Smartphone","Muito 2",4,"Yes","O aparelho é ótimo,  atende as expectativas,  A entrega foi super rápida, chegou antes do prazo.",1977,"F","SP",,,,,
"2018-01-06 05:37:17","26b949ac2a3dba77f5c01a7547e066644f0bf8fc38caef99ac2c4bfacad27271",132537782,"Smartphone Samsung Galaxy J7 Pro Android 7.0 Tela 5.5"" Octa-Core 64GB 4G Wi-Fi Câmera 13MP - Preto","null","Celulares e Smartphones","Smartphone","PRAZO DE ENTREGA",1,"No","O PRODUTO DEVE SER BOM, POREM NÃO CHEGOU PARA EU AVALIAR, PRODUTO COM DATA ESTIPULADA PARA DIA 04/01/2018  POREM HOJE É DIA 06 E NÃO CHEGOU NADA, NÃO ACREDITEM NESSA HISTÓRIA DE QUE ''NOSSA, CHEGOU ANTES DO PRAZO'' ISSO É UMA MENTIRA. PESSIMA EXPERIENCIA.",1988,"M","PR",,,,,
"2018-01-06 05:37:54","33ba791df24e1a26af0bf8cb859bafc32d5b91d64fa9c6ab408151ceee54b158",121851418,"Conjunto de Assadeiras Tramontina Brasil Alumínio - 5 peças","tramontina","Utilidades Domésticas","Bandejas, Assadeiras e Réchaud","Produto de ótima qualidade",5,"Yes","Produto de ótima qualidade, o tamanho das formas são bem pequenas, porém pra mim elas são do tamanho ideal. Estamos muito satisfeitos com o produto apesar do seu tamanho pequeno recomendo a todos.",1981,"M","SP",,,,,
"2018-01-06 05:41:25","09e54b456380a96fd80a09d250d7df5777a8ada8012ba4271085e54a5607e478",16739306,"Perfume Polo Blue 125ml Edp Masculino Ralph Lauren","null","Beleza e Perfumaria","Perfumaria","Perfume razoável",3,"Yes","Polo Blue é bastante conhecido no usuário masculino, pois é um perfume não tão forte mas, muito agradável, só senti falta do vômito da baleia, que fazia a fixação durar quase a noite toda, pena que foi proibido. No geral é um perfume que satisfaz quem o usa.",1989,"M","PA",,,,,
"2018-01-06 05:41:26","92f1abed192de3849a72faf92c5dc507c4d98432015a59e6271fcd8f9a04ab1d",125768072,"Smartphone Samsung Galaxy J1 Mini Dual Chip Android 5.1 Tela 4"" 8GB 3G Wi-Fi Câmera 5MP - Preto","samsung","Celulares e Smartphones","Smartphone","gostei muito do produto",4,"Yes","Era realmente o que eu queria....e ainda chegou ANTES DO PRAZO",1980,"F","MG",,,,,
"2018-01-06 05:42:59","a98c2ed75911ee5d44e9774de0d1d7a49ef8f9983a5a04c6fb3bd6b94b6a5af7",29307651,"Conjunto De Mesa Para Sala De Jantar Talismã Com Vidro 6 Cadeiras Ebano/Casca","null","Móveis","Sala de Jantar","ASSENTO DAS CADEIRAS PAPEL",1,"No","Não vale nada comprei qdo fui sentar quase caí assento das cadeiras muito frágeis",1964,"F","PR",,,,,
"2018-01-06 05:45:45","e2a6f82efe1cfd60711d686ec6d9fa8c5e1407d0facf7398ac48564184d73528",29609886,"Ar Condicionado Portátil Philco 9000 BTUs Frio 220V - PH10000","null","Casa e Construção","Climatização","Compre de outro site!",1,"No","O pedido está 2 semanas atrasado, o calor já até passou, é impossível falar com um atendente pelo telefone. É possível encontrar o mesmo produto em outros sites. Um amigo pediu o mesmo produto de outro site e chegou em 3 dias, o meu pedido nas Lojas Americanas já se passaram semanas. Fuja desta roubada!",1991,"M","MG",,,,,
"2018-01-06 05:48:01","92c43ec554787d6dcc14844a527100a6f5b5e0edce403bd0bbf751f927c07895",27163060,"Bicicleta Colli Aro 26 Dupla Suspensão Freios á Disco - 220","null","Esporte e Lazer","Bicicleta","Muito boa",4,"Yes","Tem que comprar as chaves para terminar de montar, no restante nota 10.",1968,"M","PR",,,,,
"2018-01-06 05:49:52","3240749aa1863313b5aff10f8c0694507a1cf501bf4a76d44d794dfbf9dcee57",128600398,"LEGO Minecraft - A Casa da Árvore da Selva","lego","Brinquedos","Lego","Não recebi a mercadoria",1,"No","Não tem como saber se é bom pois ainda não recebi o produto, isso que seria até o dia 19/12 pra realizarem a entrega",1982,"M","RS",,,,,
"2018-01-06 05:51:05","4f15aeb4445a0abf05570969f5d62663ea203cb4cb6fa4c094fd1aa6375aeb7e",111966764,"Kit 2 Travesseiros 45x65cm 100% Penas de Ganso - Daune","daune","Cama, Mesa e Banho","Travesseiros","Afunda demais",1,"No","Parece ser bom, mas na primeira noite já da pra notar que afunda demais, mesmo usando os 2 que vem no kit. Não recomendo, melhor pagar mais caro e pegar um melhor.",1983,"M","SP",,,,,
"2018-01-06 05:52:40","c11e311055c0c2c14257a8a408352c8317fd64fd75960fd740fde4855baf26a8",27693355,"Mochila Camping Impermeavel 70l Camuflada Viagem Trilha Verde","null","Esporte e Lazer","null","mochila Camping",4,"Yes","Muito bom produto. Ótimo acabamento e o tecido é bem resistente. Entrega no prazo.",1967,"M","SC",,,,,
"2018-01-06 05:52:55","519c1bea0d2af9d422a5a3c17d4cf616b71f2514bf8fc18353441ebda695bd8b",108217594,"Massageador Pessoal Power Pro G -Tech","g-tech","Saúde","Massagem e Relaxamento","Excelente",5,"Yes","Todos meus pacientes adoraram esse produto. Recomendo",1960,"F","MG",,,,,
